Country,State,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,CLTV,LongTermCustomer,ServicesCount,AvgRevenue
United States,California,Stockton,95204,37.974498,-121.319568,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,63.75,Yes,1,3398,0,0,15.9375
United States,California,Stockton,95206,37.902422,-121.440029,Male,Yes,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,Yes,1,4367,0,1,65.225
United States,California,Stockton,95209,38.044523,-121.348048,Female,Yes,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,1,3548,1,3,95.72096774193548
United States,California,Stockton,95212,38.049457,-121.21653,Male,No,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,1,2003,0,2,58.73125
United States,California,Acampo,95220,38.200231,-121.235034,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,1,4501,0,3,94.3409090909091
United States,California,Arnold,95223,38.32153,-120.236358,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,1,2806,0,1,25.225
United States,California,Campo Seco,95226,38.233879,-120.861666,Male,No,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,1,3498,1,3,92.93076923076923
United States,California,Clements,95227,38.227285,-121.02789,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,1,5797,0,3,50.125
United States,California,French Camp,95231,37.873283,-121.292034,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,1,5186,0,2,83.65294117647058
United States,California,Glencoe,95232,38.358464,-120.579304,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,1,4548,0,0,34.925
United States,California,Hathaway Pines,95233,38.184914,-120.364085,Male,No,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,1,2850,0,2,66.04615384615384
United States,California,Lockeford,95237,38.166791,-121.14207,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,1,4669,0,1,64.86
United States,California,Lodi,95242,38.128087,-121.4078,Female,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,1,2853,0,0,24.975
United States,California,Murphys,95247,38.147852,-120.440124,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,1,4995,1,2,77.94166666666668
United States,California,Wallace,95254,38.192608,-120.957842,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,1,5421,0,0,10.45
United States,California,Atwater,95301,37.321233,-120.656354,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,1,2404,0,0,34.7
United States,California,Big Oak Flat,95305,37.818589,-120.256995,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,1,5159,0,0,67.64375
United States,California,Crows Landing,95313,37.435664,-121.049056,Female,Yes,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,1,2322,1,1,75.10232558139535
United States,California,Gustine,95322,37.147198,-121.120161,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1,2007,0,0,35.05
United States,California,Hughson,95326,37.5923,-120.853288,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,1,3545,0,1,69.9423076923077
United States,California,La Grange,95329,37.666587,-120.411517,Male,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,1,4089,1,2,94.35625
United States,California,Lathrop,95330,37.80821,-121.308401,Female,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,1,2825,0,3,89.86111111111111
United States,California,Mariposa,95338,37.526791,-119.99437,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,1,2172,0,2,42.15
United States,California,Merced,95348,37.40122,-120.514191,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,1,5697,1,6,88.22260273972603
United States,California,Modesto,95355,37.672906,-120.946594,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,1,3172,0,3,94.26666666666667
United States,California,Modesto,95356,37.716186,-121.025836,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,1,3812,0,1,65.10555555555555
United States,California,Modesto,95358,37.612612,-121.108568,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,1,4860,0,0,9.975
United States,California,Pinecrest,95364,38.224869,-119.755729,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,1,5338,0,4,91.10000000000001
United States,California,Riverbank,95367,37.734971,-120.954271,Female,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,1,2224,1,2,80.03875000000001
United States,California,Soulsbyville,95372,37.990574,-120.261821,Male,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,1,4533,0,1,66.125
United States,California,Stevinson,95374,37.316807,-120.855753,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,1,2813,0,1,69.490625
United States,California,Turlock,95380,37.474396,-120.875917,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,1,4664,1,3,98.26290322580645
United States,California,Turlock,95382,37.529656,-120.854357,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,5796,0,0,34.675
United States,California,Vernalis,95385,37.609095,-121.263381,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,1,5641,0,2,68.05
United States,California,Waterford,95386,37.669516,-120.626964,Male,No,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,1,6289,1,4,77.84411764705882
United States,California,Winton,95388,37.421299,-120.599587,Female,Yes,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,1,3357,0,0,25.275
United States,California,Santa Rosa,95403,38.488431,-122.752839,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,1,4273,0,1,40.275
United States,California,Santa Rosa,95405,38.439696,-122.668817,Female,No,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,1,4154,0,2,70.53076923076922
United States,California,Santa Rosa,95409,38.468893,-122.580539,Female,No,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,1,5313,0,2,80.6804347826087
United States,California,Clearlake Oaks,95423,39.07116,-122.598542,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,1,2299,0,0,38.88333333333333
United States,California,Cobb,95426,38.838088,-122.73203,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,1,5172,1,1,81.6875
United States,California,Eldridge,95431,38.348884,-122.51699,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,1,3740,0,1,75.51818181818182
United States,California,Elk,95432,39.108252,-123.645121,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,Yes,1,3657,0,0,10.0
United States,California,Glen Ellen,95442,38.368744,-122.522642,Female,No,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,1,2270,0,1,45.85217391304347
United States,California,Mendocino,95460,39.305545,-123.743697,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,1,2975,0,1,42.525
United States,California,Redwood Valley,95470,39.298065,-123.25211,Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,1,3123,0,5,95.9159090909091
United States,California,Sonoma,95476,38.25485,-122.461799,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,1,3722,0,4,78.23571428571428
United States,California,Mckinleyville,95519,40.965011,-124.015255,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,1,4432,1,6,118.96986301369861
United States,California,Blue Lake,95525,40.94338,-123.831799,Female,Yes,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,1,5684,1,1,79.4590909090909
United States,California,Fields Landing,95537,40.726949,-124.217378,Male,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,1,5036,0,1,62.9375
United States,California,Hoopa,95546,41.163637,-123.704841,Male,No,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,1,5811,0,3,82.25555555555555
United States,California,Miranda,95553,40.210895,-123.86,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,1,2810,0,2,75.45
United States,California,Myers Flat,95554,40.267158,-123.805913,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,1,2865,0,0,9.725
United States,California,Rio Dell,95562,40.485849,-124.163234,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,1,4320,0,0,55.43333333333334
United States,California,Samoa,95564,40.809636,-124.189977,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,Yes,1,2485,0,0,35.0
United States,California,Smith River,95567,41.950683,-124.097094,Male,No,Yes,No,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,1,5207,1,4,73.03257575757576
United States,California,Trinidad,95570,41.162295,-124.027381,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,1,3185,1,4,100.28235294117647
United States,California,Zenia,95595,40.170357,-123.417298,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,1,5829,0,2,79.3875
United States,California,Auburn,95602,38.99003,-121.114408,Female,No,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,1,4568,1,3,50.37096774193548
United States,California,Clarksburg,95612,38.384648,-121.578701,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,1,2484,0,0,10.516666666666667
United States,California,Davis,95616,38.508735,-121.678813,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,1,2122,0,0,64.35
United States,California,Davis,95618,38.544002,-121.685559,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,1,2078,0,0,49.050000000000004
United States,California,Elverta,95626,38.734997,-121.463719,Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,1,2195,1,3,91.83653846153847
United States,California,Fair Oaks,95628,38.652065,-121.25441,Female,Yes,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,Yes,1,4969,1,4,102.3153846153846
United States,California,Folsom,95630,38.672638,-121.147403,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,Yes,1,4760,1,3,95.71704545454546
United States,California,Galt,95632,38.274451,-121.259201,Male,No,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,1,4243,0,4,90.08181818181818
United States,California,Garden Valley,95633,38.852544,-120.837669,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,1,5299,0,2,64.60000000000001
United States,California,Grizzly Flats,95636,38.636102,-120.522149,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes,1,3723,0,1,79.015
United States,California,Guinda,95637,38.830739,-122.196202,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,Yes,1,2420,1,2,88.13392857142857
United States,California,Hood,95639,38.375325,-121.507935,Male,No,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262.0,Yes,1,4254,1,5,103.74285714285715
United States,California,Jackson,95642,38.336216,-120.76901,Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,Yes,1,5615,0,3,83.25652173913043
United States,California,Loomis,95650,38.809175,-121.171375,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes,1,4803,1,3,99.79035087719299
United States,California,Roseville,95661,38.736685,-121.251984,Female,Yes,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,Yes,1,4400,1,4,78.58358208955224
United States,California,Pioneer,95666,38.546999,-120.271114,Male,Yes,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,Yes,1,3079,0,1,70.89
United States,California,Plymouth,95669,38.489273,-120.891614,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,1,4879,0,0,22.225
United States,California,Thornton,95686,38.157794,-121.520223,Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,Yes,1,2455,1,1,82.89729729729729
United States,California,Vacaville,95688,38.419088,-122.024568,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Yes,1,2959,0,0,10.125
United States,California,Walnut Grove,95690,38.240419,-121.587535,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,5633,0,1,37.175
United States,California,Wheatland,95692,39.043387,-121.409837,Male,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,Yes,1,2937,0,2,31.025
United States,California,Emigrant Gap,95715,39.23754,-120.720196,Male,No,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,Yes,1,2704,1,5,79.57374999999999
United States,California,Meadow Vista,95722,39.003358,-121.022539,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,Yes,1,3131,0,4,90.31666666666666
United States,California,Soda Springs,95728,39.279068,-120.414275,Male,Yes,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Yes,1,4591,0,2,38.852
United States,California,Elk Grove,95758,38.35363,-121.44195,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,Yes,1,5944,0,0,54.15
United States,California,Woodland,95776,38.694081,-121.694431,Male,No,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.2,216.9,Yes,1,4336,0,1,36.15
United States,California,Sacramento,95815,38.608405,-121.449942,Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.15,245.2,Yes,1,5671,0,0,20.433333333333334
United States,California,Sacramento,95817,38.550722,-121.457314,Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,Yes,1,2961,0,1,60.55
United States,California,Sacramento,95821,38.625096,-121.383658,Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.1,60.1,Yes,1,5654,0,2,30.05
United States,California,Sacramento,95823,38.475465,-121.443625,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,Yes,1,2038,0,1,39.475
United States,California,Sacramento,95828,38.486938,-121.395805,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.15,98.5,Yes,1,2699,0,0,32.833333333333336
United States,California,Sacramento,95835,38.685069,-121.543709,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,Yes,1,2448,0,1,61.1625
United States,California,Sacramento,95838,38.646096,-121.442433,Male,No,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,53.95,2375.4,Yes,1,3051,1,4,52.78666666666667
United States,California,Sacramento,95842,38.687367,-121.34848,Female,No,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,Yes,1,4811,0,4,97.25399999999999
United States,California,Browns Valley,95918,39.292334,-121.320597,Male,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.65,1451.9,Yes,1,3788,0,1,76.41578947368421
United States,California,Canyon Dam,95923,40.171312,-121.120605,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,Yes,1,5824,0,0,35.55
United States,California,Chico,95928,39.681488,-121.83721,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.8,Yes,1,5965,1,4,105.75454545454545
United States,California,Crescent Mills,95934,40.080342,-120.957805,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,Yes,1,4166,1,0,18.92222222222222
United States,California,Elk Creek,95939,39.53222,-122.594879,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,Yes,1,4176,0,2,47.0
